5.844608950012858,19.021317650527763,2.9792761411572553,71.66039529492335,8.713313077071419,3.3651368967458564,78.76839585106941,117.92375068173267,52.06470828983698,75.2087195946447,130.9345902260524,46.808163004056354,68.49723544890625,131.48882264619385,40.43822079203867,1.0
17.820859851135086,16.506646801718468,7.448395193418967,60.941120806775125,8.13955711284003,1.756345247430183,59.75559553292495,146.79916031465692,33.51465737863302,52.97872457598571,149.07897960224486,31.074539384265506,53.76640486436893,146.05833890315554,26.952950956587816,1.0
15.81695205140506,14.398710210703188,7.217913510722848,62.90965506390077,7.786631755461926,2.094378923215057,64.93471136527627,141.17878840154427,39.87623083027574,60.88316169921567,141.4941556485623,37.44014065593548,61.122774568355204,144.49741297338232,31.517053524953013,1.0
20.88604524849168,17.238558346395006,12.866567770433452,54.95823741186198,1.9367485302289569,4.421770370236141,50.826747616068,171.17141425329348,12.078067954019978,57.341557975384646,143.97074831718982,25.794981923359362,65.53973821451183,135.80871010826866,33.44479652813777,1.0
23.12031484016919,17.19322380683151,7.114908323278328,65.57839385379071,8.228349221228003,3.9055866490893374,65.5070244686248,150.23289724306161,33.60224646715368,62.705461470660325,146.54767584200272,30.081784244416504,63.121391811748055,146.07279356333544,26.49150323189555,1.0
15.353472982168663,19.26483574185219,6.794202500198585,60.22230180894104,16.28390059658598,2.3222938661821972,65.10921826425516,129.9052498708607,40.084633120424606,59.34800263022557,137.0559125380308,39.30570165583189,49.62707338121453,143.05191829067203,31.255967943152218,1.0
15.062119963128135,15.987422283362918,6.854244272246046,62.24982637779337,9.287040279001838,1.6378736553777302,64.85708587455916,137.65811113660635,40.67339615930762,59.42573519186714,142.7037177344466,37.50645507143029,57.386238872295415,148.12177232021156,30.01947013229268,1.0
14.647382522023136,21.33804964407762,5.230661791103224,73.5361768645496,4.575967207934954,1.1230067401618276,77.6032670666676,120.70984161025794,54.61628246772209,71.85644390035726,144.07084064883372,39.02730407456826,66.23116037846681,130.2854035444349,41.86812256411813,1.0
16.135882882114984,20.85290304982201,5.9275973670112725,67.10522504446219,7.972282719268446,1.7872780092362657,68.05686264076665,144.21191022742605,33.39423956174031,60.658202368054994,153.06472726866753,28.84440199222611,56.147061888932456,155.2777224385341,21.54550049929713,1.0
43.151670428259166,9.853144623214867,26.212661108356755,8.057775140976982,2.638556548367299,4.366817008868313,48.446352636900244,113.60628773182113,12.224543905696521,52.942947226584046,115.28587136607122,17.701701514121513,6.091021844076065,13.979050617797675,9.574464527908429,2.0
